model,run_id,speaker,utt_start,utt_end,word,word_start,word_end,confidence
nova-3,20251117T020632Z_nova-3_conf80,0.0,66.705,75.665,pull,67.905,68.225,0.9658293
nova-3,20251117T020632Z_nova-3_conf80,0.0,66.705,75.665,me,68.225,68.384995,0.9992853
nova-3,20251117T020632Z_nova-3_conf80,0.0,66.705,75.665,out,68.384995,68.545,0.9976706
nova-3,20251117T020632Z_nova-3_conf80,0.0,66.705,75.665,of,68.545,68.625,0.5296578
nova-3,20251117T020632Z_nova-3_conf80,0.0,66.705,75.665,the,68.6,68.68,0.9804308
nova-3,20251117T020632Z_nova-3_conf80,0.0,66.705,75.665,the,68.625,68.705,0.99604887
nova-3,20251117T020632Z_nova-3_conf80,0.0,66.705,75.665,car,68.68,68.840004,0.92819047
nova-3,20251117T020632Z_nova-3_conf80,0.0,66.705,75.665,car,68.705,68.865,0.97524047
nova-3,20251117T020632Z_nova-3_conf80,0.0,66.705,75.665,big,68.865,69.345,0.72345984
nova-3,20251117T020632Z_nova-3_conf80,0.0,66.705,75.665,dog,69.585,69.985,0.96466917
nova-3,20251117T020632Z_nova-3_conf80,0.0,66.705,75.665,i'm,69.985,70.145,0.9973644
nova-3,20251117T020632Z_nova-3_conf80,0.0,66.705,75.665,gonna,70.145,70.305,0.5852394
nova-3,20251117T020632Z_nova-3_conf80,0.0,66.705,75.665,cut,70.305,70.545,0.9899304
nova-3,20251117T020632Z_nova-3_conf80,0.0,66.705,75.665,the,70.545,70.625,0.97459984
nova-3,20251117T020632Z_nova-3_conf80,0.0,66.705,75.665,car,70.625,70.784996,0.7653945
nova-3,20251117T020632Z_nova-3_conf80,0.0,66.705,75.665,you,70.784996,71.104996,0.9168513
nova-3,20251117T020632Z_nova-3_conf80,0.0,66.705,75.665,can,71.104996,71.185,0.557588
nova-3,20251117T020632Z_nova-3_conf80,0.0,66.705,75.665,pull,71.185,71.345,0.9880328
nova-3,20251117T020632Z_nova-3_conf80,0.0,66.705,75.665,me,71.345,71.424995,0.99944216
nova-3,20251117T020632Z_nova-3_conf80,0.0,66.705,75.665,out,71.424995,71.665,0.9942411
nova-3,20251117T020632Z_nova-3_conf80,0.0,66.705,75.665,alright,71.665,71.905,0.9392088
nova-3,20251117T020632Z_nova-3_conf80,0.0,66.705,75.665,cut,71.905,72.064995,0.9977799
nova-3,20251117T020632Z_nova-3_conf80,0.0,66.705,75.665,the,72.064995,72.145,0.99897563
nova-3,20251117T020632Z_nova-3_conf80,0.0,66.705,75.665,car,72.145,72.305,0.9975641
nova-3,20251117T020632Z_nova-3_conf80,0.0,66.705,75.665,off,72.305,72.545,0.90244526
nova-3,20251117T020632Z_nova-3_conf80,0.0,66.705,75.665,you're,72.545,72.625,0.99783266
nova-3,20251117T020632Z_nova-3_conf80,0.0,66.705,75.665,gonna,72.625,72.705,0.9961378
nova-3,20251117T020632Z_nova-3_conf80,0.0,66.705,75.665,stay,72.705,72.865,0.9969433
nova-3,20251117T020632Z_nova-3_conf80,0.0,66.705,75.665,in,72.865,72.945,0.9981633
nova-3,20251117T020632Z_nova-3_conf80,0.0,66.705,75.665,the,72.945,73.025,0.99676764
nova-3,20251117T020632Z_nova-3_conf80,0.0,66.705,75.665,car,73.025,73.185,0.99903846
nova-3,20251117T020632Z_nova-3_conf80,0.0,66.705,75.665,for,73.185,73.345,0.9930888
nova-3,20251117T020632Z_nova-3_conf80,0.0,66.705,75.665,right,73.345,73.424995,0.99969006
nova-3,20251117T020632Z_nova-3_conf80,0.0,66.705,75.665,now,73.424995,73.825,0.99962944
nova-3,20251117T020632Z_nova-3_conf80,0.0,66.705,75.665,what's,73.825,74.225,0.9997419
nova-3,20251117T020632Z_nova-3_conf80,0.0,66.705,75.665,your,74.225,74.305,0.99961156
nova-3,20251117T020632Z_nova-3_conf80,0.0,66.705,75.665,first,74.305,74.545,0.9998894
nova-3,20251117T020632Z_nova-3_conf80,0.0,66.705,75.665,name,74.545,75.025,0.9993869
nova-3,20251117T020632Z_nova-3_conf80,0.0,66.705,75.665,man,75.104996,75.665,0.8978897
nova-3,20251117T020632Z_nova-3_conf80,0.0,76.065,90.11,i'm,76.065,76.384995,0.9993402
nova-3,20251117T020632Z_nova-3_conf80,0.0,76.065,90.11,gonna,76.384995,76.545,0.7290958
nova-3,20251117T020632Z_nova-3_conf80,0.0,76.065,90.11,get,76.545,76.784996,0.9936587
nova-3,20251117T020632Z_nova-3_conf80,0.0,76.065,90.11,out,76.784996,77.025,0.9934396
nova-3,20251117T020632Z_nova-3_conf80,0.0,76.065,90.11,the,77.025,77.185,0.6166507
nova-3,20251117T020632Z_nova-3_conf80,0.0,76.065,90.11,car,77.185,77.505,0.9967232
nova-3,20251117T020632Z_nova-3_conf80,0.0,76.065,90.11,you're,77.505,77.744995,0.9983952
nova-3,20251117T020632Z_nova-3_conf80,0.0,76.065,90.11,gonna,77.744995,77.825,0.9984485
nova-3,20251117T020632Z_nova-3_conf80,0.0,76.065,90.11,stay,77.825,77.985,0.99563146
nova-3,20251117T020632Z_nova-3_conf80,0.0,76.065,90.11,in,77.985,78.065,0.9990972
nova-3,20251117T020632Z_nova-3_conf80,0.0,76.065,90.11,the,78.065,78.145,0.9995264
nova-3,20251117T020632Z_nova-3_conf80,0.0,76.065,90.11,car,78.145,78.225,0.9995221
nova-3,20251117T020632Z_nova-3_conf80,0.0,76.065,90.11,right,78.225,78.384995,0.8492988
nova-3,20251117T020632Z_nova-3_conf80,0.0,76.065,90.11,now,78.384995,78.545,0.93410337
nova-3,20251117T020632Z_nova-3_conf80,0.0,76.065,90.11,get,78.625,79.424995,0.6766288
nova-3,20251117T020632Z_nova-3_conf80,0.0,76.065,90.11,out,78.99,79.15,0.9930241
nova-3,20251117T020632Z_nova-3_conf80,0.0,76.065,90.11,of,79.15,79.229996,0.7101068
nova-3,20251117T020632Z_nova-3_conf80,0.0,76.065,90.11,the,79.229996,79.31,0.981657
nova-3,20251117T020632Z_nova-3_conf80,0.0,76.065,90.11,car,79.31,79.549995,0.98907113
nova-3,20251117T020632Z_nova-3_conf80,0.0,76.065,90.11,you,79.549995,79.71,0.9950004
nova-3,20251117T020632Z_nova-3_conf80,0.0,76.065,90.11,you,79.71,79.869995,0.882985
nova-3,20251117T020632Z_nova-3_conf80,0.0,76.065,90.11,are,79.869995,80.03,0.90478
nova-3,20251117T020632Z_nova-3_conf80,0.0,76.065,90.11,gonna,80.03,80.189995,0.9885367
nova-3,20251117T020632Z_nova-3_conf80,0.0,76.065,90.11,do,80.189995,80.27,0.9972499
nova-3,20251117T020632Z_nova-3_conf80,0.0,76.065,90.11,what,80.27,80.43,0.9992306
nova-3,20251117T020632Z_nova-3_conf80,0.0,76.065,90.11,i,80.43,80.509995,0.9995968
nova-3,20251117T020632Z_nova-3_conf80,0.0,76.065,90.11,tell,80.509995,80.67,0.9925591
nova-3,20251117T020632Z_nova-3_conf80,0.0,76.065,90.11,you,80.67,80.829994,0.99973005
nova-3,20251117T020632Z_nova-3_conf80,0.0,76.065,90.11,to,80.829994,80.909996,0.9966453
nova-3,20251117T020632Z_nova-3_conf80,0.0,76.065,90.11,do,80.909996,80.99,0.999479
nova-3,20251117T020632Z_nova-3_conf80,0.0,76.065,90.11,right,80.99,81.149994,0.9995258
nova-3,20251117T020632Z_nova-3_conf80,0.0,76.065,90.11,now,81.149994,81.39,0.7918514
nova-3,20251117T020632Z_nova-3_conf80,0.0,76.065,90.11,that's,81.39,81.71,0.90472555
nova-3,20251117T020632Z_nova-3_conf80,0.0,76.065,90.11,how,81.71,81.79,0.98816097
nova-3,20251117T020632Z_nova-3_conf80,0.0,76.065,90.11,this,81.79,81.95,0.9984909
nova-3,20251117T020632Z_nova-3_conf80,0.0,76.065,90.11,works,81.95,82.189995,0.9961026
nova-3,20251117T020632Z_nova-3_conf80,0.0,76.065,90.11,okay,82.189995,82.43,0.9957862
nova-3,20251117T020632Z_nova-3_conf80,0.0,76.065,90.11,so,82.43,82.59,0.99864393
nova-3,20251117T020632Z_nova-3_conf80,0.0,76.065,90.11,i'm,82.59,82.75,0.9993316
nova-3,20251117T020632Z_nova-3_conf80,0.0,76.065,90.11,finna,82.75,82.909996,0.98150545
nova-3,20251117T020632Z_nova-3_conf80,0.0,76.065,90.11,get,82.909996,83.07,0.98736703
