model,run_id,speaker,utt_start,utt_end,word,word_start,word_end,confidence
nova-2,20251117T020632Z_nova-2_conf80,1.0,61.64,74.965,up,72.225,72.305,0.80070245
nova-2,20251117T020632Z_nova-2_conf80,1.0,61.64,74.965,you're,72.305,72.465,0.99510777
nova-2,20251117T020632Z_nova-2_conf80,1.0,61.64,74.965,gonna,72.465,72.625,0.99729663
nova-2,20251117T020632Z_nova-2_conf80,1.0,61.64,74.965,stay,72.625,72.784996,0.9995307
nova-2,20251117T020632Z_nova-2_conf80,1.0,61.64,74.965,in,72.784996,72.865,0.9971609
nova-2,20251117T020632Z_nova-2_conf80,1.0,61.64,74.965,the,72.865,72.945,0.99757963
nova-2,20251117T020632Z_nova-2_conf80,1.0,61.64,74.965,car,72.945,73.104996,0.9993948
nova-2,20251117T020632Z_nova-2_conf80,1.0,61.64,74.965,for,73.104996,73.265,0.9882131
nova-2,20251117T020632Z_nova-2_conf80,1.0,61.64,74.965,right,73.265,73.505,0.9993729
nova-2,20251117T020632Z_nova-2_conf80,1.0,61.64,74.965,now,73.505,73.825,0.99970007
nova-2,20251117T020632Z_nova-2_conf80,1.0,61.64,74.965,what's,73.825,74.145,0.9837645
nova-2,20251117T020632Z_nova-2_conf80,1.0,61.64,74.965,your,74.145,74.305,0.9984968
nova-2,20251117T020632Z_nova-2_conf80,1.0,61.64,74.965,first,74.305,74.465,0.99974006
nova-2,20251117T020632Z_nova-2_conf80,1.0,61.64,74.965,name,74.465,74.965,0.9995934
nova-2,20251117T020632Z_nova-2_conf80,1.0,75.665,91.185,man,75.665,75.985,0.9790067
nova-2,20251117T020632Z_nova-2_conf80,1.0,75.665,91.185,i'm,75.985,76.145,0.9964699
nova-2,20251117T020632Z_nova-2_conf80,1.0,75.665,91.185,gonna,76.145,76.545,0.71572596
nova-2,20251117T020632Z_nova-2_conf80,1.0,75.665,91.185,get,76.545,76.865,0.9960212
nova-2,20251117T020632Z_nova-2_conf80,1.0,75.665,91.185,out,76.865,77.025,0.9885804
nova-2,20251117T020632Z_nova-2_conf80,1.0,75.665,91.185,the,77.025,77.104996,0.7622264
nova-2,20251117T020632Z_nova-2_conf80,1.0,75.665,91.185,car,77.104996,77.345,0.9967191
nova-2,20251117T020632Z_nova-2_conf80,1.0,75.665,91.185,you're,77.345,77.505,0.99639106
nova-2,20251117T020632Z_nova-2_conf80,1.0,75.665,91.185,gonna,77.505,77.665,0.99856466
nova-2,20251117T020632Z_nova-2_conf80,1.0,75.665,91.185,stay,77.665,77.905,0.9985108
nova-2,20251117T020632Z_nova-2_conf80,1.0,75.665,91.185,in,77.905,77.985,0.9946715
nova-2,20251117T020632Z_nova-2_conf80,1.0,75.665,91.185,the,77.985,78.065,0.99379575
nova-2,20251117T020632Z_nova-2_conf80,1.0,75.665,91.185,car,78.065,78.165,0.9979482
nova-2,20251117T020632Z_nova-2_conf80,1.0,75.665,91.185,right,78.165,78.265,0.7206352
nova-2,20251117T020632Z_nova-2_conf80,1.0,75.665,91.185,now,78.265,78.365,0.9341206
nova-2,20251117T020632Z_nova-2_conf80,1.0,75.665,91.185,i'm,78.365,78.465,0.76180977
nova-2,20251117T020632Z_nova-2_conf80,1.0,75.665,91.185,gonna,78.465,78.705,0.9399824
nova-2,20251117T020632Z_nova-2_conf80,1.0,75.665,91.185,get,78.705,78.99,0.9553649
nova-2,20251117T020632Z_nova-2_conf80,1.0,75.665,91.185,out,78.99,79.18357,0.98442113
nova-2,20251117T020632Z_nova-2_conf80,1.0,75.665,91.185,the,79.18357,79.377144,0.7432318
nova-2,20251117T020632Z_nova-2_conf80,1.0,75.665,91.185,car,79.377144,79.57071,0.9955246
nova-2,20251117T020632Z_nova-2_conf80,1.0,75.665,91.185,you,79.57071,79.76428,0.98053277
nova-2,20251117T020632Z_nova-2_conf80,1.0,75.665,91.185,you,79.76428,79.957855,0.9448155
