model,run_id,speaker,utt_start,utt_end,word,word_start,word_end,confidence
whisper-large,20251117T020632Z_whisper-large_conf90,0.0,4.8199997,10.38,all,6.47,6.8999996,0.8072733
whisper-large,20251117T020632Z_whisper-large_conf90,0.0,4.8199997,10.38,right,6.8999996,7.3999996,0.8544784
whisper-large,20251117T020632Z_whisper-large_conf90,0.0,4.8199997,10.38,can,7.48,7.64,0.8475479
whisper-large,20251117T020632Z_whisper-large_conf90,0.0,4.8199997,10.38,you,7.64,7.66,0.73646414
whisper-large,20251117T020632Z_whisper-large_conf90,0.0,4.8199997,10.38,roll,7.66,7.7799997,0.83213013
whisper-large,20251117T020632Z_whisper-large_conf90,0.0,4.8199997,10.38,this,7.7799997,8.0,0.88625336
whisper-large,20251117T020632Z_whisper-large_conf90,0.0,4.8199997,10.38,back,8.0,8.16,0.8115629
whisper-large,20251117T020632Z_whisper-large_conf90,0.0,4.8199997,10.38,window,8.16,8.44,0.767556
whisper-large,20251117T020632Z_whisper-large_conf90,0.0,4.8199997,10.38,down,8.44,8.679999,0.7380557
whisper-large,20251117T020632Z_whisper-large_conf90,0.0,4.8199997,10.38,about,8.679999,8.9,0.88182276
whisper-large,20251117T020632Z_whisper-large_conf90,0.0,4.8199997,10.38,halfway,8.9,9.28,0.89298016
whisper-large,20251117T020632Z_whisper-large_conf90,0.0,4.8199997,10.38,for,9.28,9.48,0.9582006
whisper-large,20251117T020632Z_whisper-large_conf90,0.0,4.8199997,10.38,me,9.48,9.88,0.07388527
whisper-large,20251117T020632Z_whisper-large_conf90,0.0,4.8199997,10.38,what,9.88,10.38,0.36367127
whisper-large,20251117T020632Z_whisper-large_conf90,0.0,11.759999,13.0,roll,11.759999,11.96,0.80754215
whisper-large,20251117T020632Z_whisper-large_conf90,0.0,11.759999,13.0,the,11.96,12.099999,0.6081976
whisper-large,20251117T020632Z_whisper-large_conf90,0.0,11.759999,13.0,back,12.099999,12.34,0.80005383
whisper-large,20251117T020632Z_whisper-large_conf90,0.0,11.759999,13.0,1,12.34,12.5,0.38397083
whisper-large,20251117T020632Z_whisper-large_conf90,0.0,11.759999,13.0,about-,12.5,13.0,0.11637936
whisper-large,20251117T020632Z_whisper-large_conf90,0.0,13.66,18.74,what,13.66,14.16,0.7992547
whisper-large,20251117T020632Z_whisper-large_conf90,0.0,13.66,18.74,because,14.24,14.44,0.9212866
whisper-large,20251117T020632Z_whisper-large_conf90,0.0,13.66,18.74,the,14.44,14.54,0.8868028
whisper-large,20251117T020632Z_whisper-large_conf90,0.0,13.66,18.74,reason,14.54,14.839999,0.73655343
whisper-large,20251117T020632Z_whisper-large_conf90,0.0,13.66,18.74,for,14.839999,15.0,0.8474056
whisper-large,20251117T020632Z_whisper-large_conf90,0.0,13.66,18.74,the,15.0,15.16,0.8578452
whisper-large,20251117T020632Z_whisper-large_conf90,0.0,13.66,18.74,stop,15.16,15.36,0.79940885
whisper-large,20251117T020632Z_whisper-large_conf90,0.0,13.66,18.74,is,15.36,15.52,0.49245092
whisper-large,20251117T020632Z_whisper-large_conf90,0.0,13.66,18.74,your,15.52,15.72,0.80510306
whisper-large,20251117T020632Z_whisper-large_conf90,0.0,13.66,18.74,tint,15.72,15.92,0.27042103
whisper-large,20251117T020632Z_whisper-large_conf90,0.0,13.66,18.74,your,15.92,16.12,0.77923846
whisper-large,20251117T020632Z_whisper-large_conf90,0.0,13.66,18.74,front,16.12,16.32,0.80635124
whisper-large,20251117T020632Z_whisper-large_conf90,0.0,13.66,18.74,window,16.32,16.64,0.8944723
whisper-large,20251117T020632Z_whisper-large_conf90,0.0,13.66,18.74,tint,16.64,16.88,0.7150828
whisper-large,20251117T020632Z_whisper-large_conf90,0.0,13.66,18.74,is,16.88,17.119999,0.505173
whisper-large,20251117T020632Z_whisper-large_conf90,0.0,13.66,18.74,illegal,17.119999,17.48,0.5539698
whisper-large,20251117T020632Z_whisper-large_conf90,0.0,13.66,18.74,and,17.48,17.64,0.87551665
whisper-large,20251117T020632Z_whisper-large_conf90,0.0,13.66,18.74,so,17.64,17.84,0.86981696
whisper-large,20251117T020632Z_whisper-large_conf90,0.0,13.66,18.74,is,17.84,18.04,0.8084005
whisper-large,20251117T020632Z_whisper-large_conf90,0.0,13.66,18.74,this,18.04,18.24,0.9987239
whisper-large,20251117T020632Z_whisper-large_conf90,0.0,13.66,18.74,1,18.24,18.74,0.10936319
whisper-large,20251117T020632Z_whisper-large_conf90,0.0,19.4,20.7,roll,19.4,19.6,0.82820547
whisper-large,20251117T020632Z_whisper-large_conf90,0.0,19.4,20.7,this,19.6,19.82,0.797743
whisper-large,20251117T020632Z_whisper-large_conf90,0.0,19.4,20.7,down,19.82,20.0,0.801166
whisper-large,20251117T020632Z_whisper-large_conf90,0.0,19.4,20.7,about,20.0,20.2,0.9629916
whisper-large,20251117T020632Z_whisper-large_conf90,0.0,19.4,20.7,halfway,20.2,20.7,0.07022495
whisper-large,20251117T020632Z_whisper-large_conf90,0.0,21.1,23.0,what,21.1,21.6,0.22714745
whisper-large,20251117T020632Z_whisper-large_conf90,0.0,21.1,23.0,because,21.6,21.82,0.9993932
whisper-large,20251117T020632Z_whisper-large_conf90,0.0,21.1,23.0,i'm,21.82,22.02,0.7252455
whisper-large,20251117T020632Z_whisper-large_conf90,0.0,21.1,23.0,telling,22.02,22.36,0.8987625
whisper-large,20251117T020632Z_whisper-large_conf90,0.0,21.1,23.0,you,22.36,22.5,0.94565815
whisper-large,20251117T020632Z_whisper-large_conf90,0.0,21.1,23.0,to,22.5,23.0,0.23170651
whisper-large,20251117T020632Z_whisper-large_conf90,0.0,24.0,25.279999,about,24.0,24.32,0.9790692
whisper-large,20251117T020632Z_whisper-large_conf90,0.0,24.0,25.279999,halfway,24.32,24.779999,0.9041124
whisper-large,20251117T020632Z_whisper-large_conf90,0.0,24.0,25.279999,sir,24.779999,25.279999,0.1509762
whisper-large,20251117T020632Z_whisper-large_conf90,0.0,30.06,31.3,roll,30.06,30.22,0.8255806
whisper-large,20251117T020632Z_whisper-large_conf90,0.0,30.06,31.3,it,30.22,30.36,0.99594706
whisper-large,20251117T020632Z_whisper-large_conf90,0.0,30.06,31.3,down,30.36,30.52,0.8122776
whisper-large,20251117T020632Z_whisper-large_conf90,0.0,30.06,31.3,a,30.52,30.64,0.8810443
whisper-large,20251117T020632Z_whisper-large_conf90,0.0,30.06,31.3,little,30.64,30.8,0.970801
whisper-large,20251117T020632Z_whisper-large_conf90,0.0,30.06,31.3,more,30.8,31.3,0.036204398
whisper-large,20251117T020632Z_whisper-large_conf90,2.0,32.24,33.38,i,32.24,32.32,0.9987534
whisper-large,20251117T020632Z_whisper-large_conf90,2.0,32.24,33.38,don't,32.32,32.56,0.7508007
whisper-large,20251117T020632Z_whisper-large_conf90,2.0,32.24,33.38,got,32.56,32.8,0.81456697
whisper-large,20251117T020632Z_whisper-large_conf90,2.0,32.24,33.38,a,32.8,32.88,0.9740089
whisper-large,20251117T020632Z_whisper-large_conf90,2.0,32.24,33.38,license,32.88,33.38,0.15142255
whisper-large,20251117T020632Z_whisper-large_conf90,0.0,33.82,35.26,you,33.82,33.94,0.9999342
whisper-large,20251117T020632Z_whisper-large_conf90,0.0,33.82,35.26,don't,33.94,34.2,0.88801885
whisper-large,20251117T020632Z_whisper-large_conf90,0.0,33.82,35.26,have,34.2,34.34,0.7671761
whisper-large,20251117T020632Z_whisper-large_conf90,0.0,33.82,35.26,a,34.34,34.46,0.94787353
whisper-large,20251117T020632Z_whisper-large_conf90,0.0,33.82,35.26,license,34.46,34.76,0.06691894
whisper-large,20251117T020632Z_whisper-large_conf90,0.0,33.82,35.26,no,34.76,35.26,0.13031313
whisper-large,20251117T020632Z_whisper-large_conf90,0.0,36.02,37.94,all,36.02,36.1,0.94903225
whisper-large,20251117T020632Z_whisper-large_conf90,0.0,36.02,37.94,right,36.1,36.3,0.8883504
whisper-large,20251117T020632Z_whisper-large_conf90,0.0,36.02,37.94,can,36.3,36.42,0.8415075
whisper-large,20251117T020632Z_whisper-large_conf90,0.0,36.02,37.94,you,36.42,36.5,0.7274544
whisper-large,20251117T020632Z_whisper-large_conf90,0.0,36.02,37.94,roll,36.5,36.72,0.8325845
whisper-large,20251117T020632Z_whisper-large_conf90,0.0,36.02,37.94,this,36.72,36.9,0.99597627
whisper-large,20251117T020632Z_whisper-large_conf90,0.0,36.02,37.94,down,36.9,37.12,0.8052257
whisper-large,20251117T020632Z_whisper-large_conf90,0.0,36.02,37.94,a,37.12,37.2,0.8761091
whisper-large,20251117T020632Z_whisper-large_conf90,0.0,36.02,37.94,little,37.2,37.44,0.9591648
whisper-large,20251117T020632Z_whisper-large_conf90,0.0,36.02,37.94,more,37.44,37.94,0.043001354
whisper-large,20251117T020632Z_whisper-large_conf90,0.0,38.42,44.7,roll,38.42,38.62,0.8175155
whisper-large,20251117T020632Z_whisper-large_conf90,0.0,38.42,44.7,it,38.62,38.8,0.26925156
whisper-large,20251117T020632Z_whisper-large_conf90,0.0,38.42,44.7,down,38.8,38.94,0.78283
whisper-large,20251117T020632Z_whisper-large_conf90,0.0,38.42,44.7,for,38.94,39.14,0.75575453
whisper-large,20251117T020632Z_whisper-large_conf90,0.0,38.42,44.7,what,39.14,39.64,0.15265194
whisper-large,20251117T020632Z_whisper-large_conf90,0.0,38.42,44.7,sir,39.760002,39.96,0.8823784
whisper-large,20251117T020632Z_whisper-large_conf90,0.0,38.42,44.7,just,39.96,40.12,0.80851716
whisper-large,20251117T020632Z_whisper-large_conf90,0.0,38.42,44.7,roll,40.12,40.36,0.8032333
whisper-large,20251117T020632Z_whisper-large_conf90,0.0,38.42,44.7,the,40.36,40.44,0.7924442
whisper-large,20251117T020632Z_whisper-large_conf90,0.0,38.42,44.7,window,40.44,40.68,0.7401484
whisper-large,20251117T020632Z_whisper-large_conf90,0.0,38.42,44.7,down,40.68,40.84,0.6368137
whisper-large,20251117T020632Z_whisper-large_conf90,0.0,38.42,44.7,about,40.84,41.04,0.99563
whisper-large,20251117T020632Z_whisper-large_conf90,0.0,38.42,44.7,halfway,41.04,41.54,0.19079849
whisper-large,20251117T020632Z_whisper-large_conf90,0.0,38.42,44.7,ok,41.64,41.96,0.89049757
whisper-large,20251117T020632Z_whisper-large_conf90,0.0,38.42,44.7,it's,41.96,42.26,0.80707085
whisper-large,20251117T020632Z_whisper-large_conf90,0.0,38.42,44.7,down,42.26,42.739998,0.19751161
whisper-large,20251117T020632Z_whisper-large_conf90,0.0,38.42,44.7,sir,42.739998,43.0,0.8009902
whisper-large,20251117T020632Z_whisper-large_conf90,0.0,38.42,44.7,it's,43.0,43.18,0.7303409
whisper-large,20251117T020632Z_whisper-large_conf90,0.0,38.42,44.7,not,43.18,43.26,0.12690185
whisper-large,20251117T020632Z_whisper-large_conf90,0.0,38.42,44.7,all,43.26,43.32,0.92962027
whisper-large,20251117T020632Z_whisper-large_conf90,0.0,38.42,44.7,right,43.32,43.52,0.79364675
whisper-large,20251117T020632Z_whisper-large_conf90,0.0,38.42,44.7,you,43.52,43.62,0.9997217
whisper-large,20251117T020632Z_whisper-large_conf90,0.0,38.42,44.7,don't,43.62,43.78,0.6268229
whisper-large,20251117T020632Z_whisper-large_conf90,0.0,38.42,44.7,want,43.78,43.86,0.17474636
whisper-large,20251117T020632Z_whisper-large_conf90,0.0,38.42,44.7,to,43.86,44.02,0.270045
whisper-large,20251117T020632Z_whisper-large_conf90,0.0,38.42,44.7,come,44.02,44.2,0.9080112
whisper-large,20251117T020632Z_whisper-large_conf90,0.0,38.42,44.7,off,44.2,44.7,0.06003116
whisper-large,20251117T020632Z_whisper-large_conf90,0.0,45.86,48.54,all,45.86,45.94,0.7827973
whisper-large,20251117T020632Z_whisper-large_conf90,0.0,45.86,48.54,right,45.94,46.16,0.88635105
whisper-large,20251117T020632Z_whisper-large_conf90,0.0,45.86,48.54,yeah,46.16,46.38,0.9748224
whisper-large,20251117T020632Z_whisper-large_conf90,0.0,45.86,48.54,2%,46.38,46.88,0.33012256
whisper-large,20251117T020632Z_whisper-large_conf90,0.0,45.86,48.54,all,46.96,47.08,0.8496407
whisper-large,20251117T020632Z_whisper-large_conf90,0.0,45.86,48.54,right,47.08,47.18,0.87723637
whisper-large,20251117T020632Z_whisper-large_conf90,0.0,45.86,48.54,that's,47.18,47.36,0.80906713
whisper-large,20251117T020632Z_whisper-large_conf90,0.0,45.86,48.54,the,47.36,47.44,0.8998053
whisper-large,20251117T020632Z_whisper-large_conf90,0.0,45.86,48.54,reason,47.44,47.72,0.7477993
whisper-large,20251117T020632Z_whisper-large_conf90,0.0,45.86,48.54,for,47.72,47.9,0.85261893
whisper-large,20251117T020632Z_whisper-large_conf90,0.0,45.86,48.54,the,47.9,48.04,0.993276
whisper-large,20251117T020632Z_whisper-large_conf90,0.0,45.86,48.54,stop,48.04,48.54,0.04330985
whisper-large,20251117T020632Z_whisper-large_conf90,0.0,49.22,51.06,have,49.22,49.4,0.81214994
whisper-large,20251117T020632Z_whisper-large_conf90,0.0,49.22,51.06,you,49.4,49.54,0.8128234
whisper-large,20251117T020632Z_whisper-large_conf90,0.0,49.22,51.06,ever,49.54,49.7,0.9983449
whisper-large,20251117T020632Z_whisper-large_conf90,0.0,49.22,51.06,had,49.7,49.84,0.796264
whisper-large,20251117T020632Z_whisper-large_conf90,0.0,49.22,51.06,a,49.84,50.0,0.800834
whisper-large,20251117T020632Z_whisper-large_conf90,0.0,49.22,51.06,license,50.0,50.28,0.9005463
whisper-large,20251117T020632Z_whisper-large_conf90,0.0,49.22,51.06,out,50.28,50.44,0.8730472
whisper-large,20251117T020632Z_whisper-large_conf90,0.0,49.22,51.06,of,50.44,50.56,0.99370533
whisper-large,20251117T020632Z_whisper-large_conf90,0.0,49.22,51.06,florida,50.56,51.06,0.14725278
whisper-large,20251117T020632Z_whisper-large_conf90,2.0,51.66,52.16,yeah,51.66,52.16,0.09767309
whisper-large,20251117T020632Z_whisper-large_conf90,0.0,52.96,54.02,what's,52.96,53.239998,0.7866558
whisper-large,20251117T020632Z_whisper-large_conf90,0.0,52.96,54.02,wrong,53.239998,53.52,0.5437087
whisper-large,20251117T020632Z_whisper-large_conf90,0.0,52.96,54.02,suspended,53.52,54.02,0.072945826
whisper-large,20251117T020632Z_whisper-large_conf90,0.0,54.34,57.26,yeah,54.34,54.84,0.18092608
whisper-large,20251117T020632Z_whisper-large_conf90,0.0,54.34,57.26,how,54.84,54.96,0.624065
whisper-large,20251117T020632Z_whisper-large_conf90,0.0,54.34,57.26,long,54.96,55.02,0.62429404
whisper-large,20251117T020632Z_whisper-large_conf90,0.0,54.34,57.26,has,55.02,55.08,0.8043845
whisper-large,20251117T020632Z_whisper-large_conf90,0.0,54.34,57.26,it,55.08,55.14,0.80529875
whisper-large,20251117T020632Z_whisper-large_conf90,0.0,54.34,57.26,been,55.14,55.64,0.89780855
whisper-large,20251117T020632Z_whisper-large_conf90,0.0,54.34,57.26,suspended,55.68,55.92,0.99453616
whisper-large,20251117T020632Z_whisper-large_conf90,0.0,54.34,57.26,for,55.92,56.32,0.21985821
whisper-large,20251117T020632Z_whisper-large_conf90,0.0,54.34,57.26,i,56.32,56.48,0.99990845
whisper-large,20251117T020632Z_whisper-large_conf90,0.0,54.34,57.26,don't,56.48,56.76,0.8158297
whisper-large,20251117T020632Z_whisper-large_conf90,0.0,54.34,57.26,know,56.76,57.26,0.122626685
whisper-large,20251117T020632Z_whisper-large_conf90,0.0,57.66,59.2,hey,57.66,58.1,0.99720216
whisper-large,20251117T020632Z_whisper-large_conf90,0.0,57.66,59.2,i'm,58.1,58.32,0.87261623
whisper-large,20251117T020632Z_whisper-large_conf90,0.0,57.66,59.2,good,58.32,58.5,0.46289423
whisper-large,20251117T020632Z_whisper-large_conf90,0.0,57.66,59.2,here,58.5,58.7,0.29829127
whisper-large,20251117T020632Z_whisper-large_conf90,0.0,57.66,59.2,just,58.7,59.2,0.28953943
whisper-large,20251117T020632Z_whisper-large_conf90,1.0,59.72,60.22,cheers,59.72,60.22,0.05842673
whisper-large,20251117T020632Z_whisper-large_conf90,1.0,61.62,66.64,man,61.62,62.02,0.5529851
whisper-large,20251117T020632Z_whisper-large_conf90,1.0,61.62,66.64,god,62.02,62.46,0.8512675
whisper-large,20251117T020632Z_whisper-large_conf90,1.0,61.62,66.64,damn,62.46,62.940002,0.6716121
whisper-large,20251117T020632Z_whisper-large_conf90,1.0,61.62,66.64,dog,62.940002,63.440002,0.06157366
whisper-large,20251117T020632Z_whisper-large_conf90,1.0,61.62,66.64,i,63.52,63.72,0.8912206
whisper-large,20251117T020632Z_whisper-large_conf90,1.0,61.62,66.64,might,63.72,63.82,0.85263294
whisper-large,20251117T020632Z_whisper-large_conf90,1.0,61.62,66.64,as,63.82,63.92,0.8866036
whisper-large,20251117T020632Z_whisper-large_conf90,1.0,61.62,66.64,well,63.92,64.020004,0.80771685
whisper-large,20251117T020632Z_whisper-large_conf90,1.0,61.62,66.64,get,64.020004,64.2,0.97485334
whisper-large,20251117T020632Z_whisper-large_conf90,1.0,61.62,66.64,out,64.2,64.46,0.12697071
whisper-large,20251117T020632Z_whisper-large_conf90,1.0,61.62,66.64,you,64.46,64.520004,0.8925112
whisper-large,20251117T020632Z_whisper-large_conf90,1.0,61.62,66.64,might,64.520004,64.619995,0.8284066
whisper-large,20251117T020632Z_whisper-large_conf90,1.0,61.62,66.64,as,64.619995,64.7,0.729445
whisper-large,20251117T020632Z_whisper-large_conf90,1.0,61.62,66.64,well,64.7,64.9,0.8801417
whisper-large,20251117T020632Z_whisper-large_conf90,1.0,61.62,66.64,pull,64.9,64.91334,0.8087018
whisper-large,20251117T020632Z_whisper-large_conf90,1.0,61.62,66.64,me,64.91334,64.92667,0.99345857
whisper-large,20251117T020632Z_whisper-large_conf90,1.0,61.62,66.64,out,64.92667,64.94,0.047331758
whisper-large,20251117T020632Z_whisper-large_conf90,1.0,61.62,66.64,you're,64.94,65.020004,0.7286351
whisper-large,20251117T020632Z_whisper-large_conf90,1.0,61.62,66.64,going,65.020004,65.1,0.92705345
whisper-large,20251117T020632Z_whisper-large_conf90,1.0,61.62,66.64,to,65.1,65.22,0.8954241
whisper-large,20251117T020632Z_whisper-large_conf90,1.0,61.62,66.64,stay,65.22,65.38,0.8090925
whisper-large,20251117T020632Z_whisper-large_conf90,1.0,61.62,66.64,in,65.38,65.479996,0.908561
whisper-large,20251117T020632Z_whisper-large_conf90,1.0,61.62,66.64,the,65.479996,65.56,0.88746506
whisper-large,20251117T020632Z_whisper-large_conf90,1.0,61.62,66.64,car,65.56,65.74,0.8638708
whisper-large,20251117T020632Z_whisper-large_conf90,1.0,61.62,66.64,for,65.74,65.94,0.8865497
whisper-large,20251117T020632Z_whisper-large_conf90,1.0,61.62,66.64,right,65.94,66.14,0.951539
whisper-large,20251117T020632Z_whisper-large_conf90,1.0,61.62,66.64,now,66.14,66.64,0.11777318
whisper-large,20251117T020632Z_whisper-large_conf90,2.0,67.3,68.24,you,67.3,67.42,0.89623326
whisper-large,20251117T020632Z_whisper-large_conf90,2.0,67.3,68.24,might,67.42,67.619995,0.85263276
whisper-large,20251117T020632Z_whisper-large_conf90,2.0,67.3,68.24,as,67.619995,67.74,0.8255587
whisper-large,20251117T020632Z_whisper-large_conf90,2.0,67.3,68.24,well,67.74,68.24,0.90550137
whisper-large,20251117T020632Z_whisper-large_conf90,2.0,88.04,89.52,pull,88.04,88.32,0.8099157
whisper-large,20251117T020632Z_whisper-large_conf90,2.0,88.04,89.52,me,88.32,88.58,0.90017146
whisper-large,20251117T020632Z_whisper-large_conf90,2.0,88.04,89.52,out,88.58,88.78,0.81276244
whisper-large,20251117T020632Z_whisper-large_conf90,2.0,88.04,89.52,of,88.78,88.92,0.9025394
whisper-large,20251117T020632Z_whisper-large_conf90,2.0,88.04,89.52,the,88.92,89.02,0.87840235
whisper-large,20251117T020632Z_whisper-large_conf90,2.0,88.04,89.52,car,89.02,89.52,0.3950839
whisper-large,20251117T020632Z_whisper-large_conf90,0.0,92.3,93.62,what,92.3,92.54,0.8164835
whisper-large,20251117T020632Z_whisper-large_conf90,0.0,92.3,93.62,is,92.54,92.72,0.7208065
whisper-large,20251117T020632Z_whisper-large_conf90,0.0,92.3,93.62,your,92.72,92.75,0.81292784
whisper-large,20251117T020632Z_whisper-large_conf90,0.0,92.3,93.62,first,92.75,92.78,0.93810993
whisper-large,20251117T020632Z_whisper-large_conf90,0.0,92.3,93.62,name,92.78,92.81,0.025168056
whisper-large,20251117T020632Z_whisper-large_conf90,0.0,92.3,93.62,what,92.81,92.840004,0.80870724
whisper-large,20251117T020632Z_whisper-large_conf90,0.0,92.3,93.62,is,92.840004,92.87,0.78703636
whisper-large,20251117T020632Z_whisper-large_conf90,0.0,92.3,93.62,your,92.87,92.9,0.79613435
whisper-large,20251117T020632Z_whisper-large_conf90,0.0,92.3,93.62,first,92.9,93.12,0.9726343
whisper-large,20251117T020632Z_whisper-large_conf90,0.0,92.3,93.62,name,93.12,93.62,0.51050377
whisper-large,20251117T020632Z_whisper-large_conf90,2.0,95.34,97.16,you're,95.34,95.8,0.52047765
whisper-large,20251117T020632Z_whisper-large_conf90,2.0,95.34,97.16,refusing,95.8,96.14,0.8173034
whisper-large,20251117T020632Z_whisper-large_conf90,2.0,95.34,97.16,to,96.14,96.3,0.90592724
whisper-large,20251117T020632Z_whisper-large_conf90,2.0,95.34,97.16,give,96.3,96.34,0.7696755
whisper-large,20251117T020632Z_whisper-large_conf90,2.0,95.34,97.16,me,96.34,96.5,0.8008741
whisper-large,20251117T020632Z_whisper-large_conf90,2.0,95.34,97.16,your,96.5,96.66,0.8968757
whisper-large,20251117T020632Z_whisper-large_conf90,2.0,95.34,97.16,name,96.66,97.16,0.56812114
whisper-large,20251117T020632Z_whisper-large_conf90,0.0,97.54,109.46,big,97.54,97.68,0.6605199
whisper-large,20251117T020632Z_whisper-large_conf90,0.0,97.54,109.46,dog,97.68,97.94,0.57874423
whisper-large,20251117T020632Z_whisper-large_conf90,0.0,97.54,109.46,we're,97.94,98.2,0.78594047
whisper-large,20251117T020632Z_whisper-large_conf90,0.0,97.54,109.46,just,98.2,98.32,0.7630422
whisper-large,20251117T020632Z_whisper-large_conf90,0.0,97.54,109.46,talking,98.32,98.56,0.4030101
whisper-large,20251117T020632Z_whisper-large_conf90,0.0,97.54,109.46,about,98.56,98.72,0.7422093
whisper-large,20251117T020632Z_whisper-large_conf90,0.0,97.54,109.46,a,98.72,98.76,0.71792716
whisper-large,20251117T020632Z_whisper-large_conf90,0.0,97.54,109.46,suspended,98.76,99.24,0.53653365
whisper-large,20251117T020632Z_whisper-large_conf90,0.0,97.54,109.46,license,99.24,99.68,0.64379066
whisper-large,20251117T020632Z_whisper-large_conf90,0.0,97.54,109.46,we,99.68,99.86,0.8155366
whisper-large,20251117T020632Z_whisper-large_conf90,0.0,97.54,109.46,can,99.86,100.08,0.8172287
whisper-large,20251117T020632Z_whisper-large_conf90,0.0,97.54,109.46,talk,100.08,100.28,0.86554664
whisper-large,20251117T020632Z_whisper-large_conf90,0.0,97.54,109.46,about,100.28,100.44,0.43991366
whisper-large,20251117T020632Z_whisper-large_conf90,0.0,97.54,109.46,that,100.44,100.62,0.7665426
whisper-large,20251117T020632Z_whisper-large_conf90,0.0,97.54,109.46,but,100.62,100.76,0.8466369
whisper-large,20251117T020632Z_whisper-large_conf90,0.0,97.54,109.46,if,100.76,100.86,0.8060385
whisper-large,20251117T020632Z_whisper-large_conf90,0.0,97.54,109.46,you're,100.86,101.04,0.44411045
whisper-large,20251117T020632Z_whisper-large_conf90,0.0,97.54,109.46,refusing,101.04,101.32,0.7990799
whisper-large,20251117T020632Z_whisper-large_conf90,0.0,97.54,109.46,to,101.32,101.4,0.8889975
whisper-large,20251117T020632Z_whisper-large_conf90,0.0,97.54,109.46,give,101.4,101.52,0.76981413
whisper-large,20251117T020632Z_whisper-large_conf90,0.0,97.54,109.46,me,101.52,101.64,0.82665205
whisper-large,20251117T020632Z_whisper-large_conf90,0.0,97.54,109.46,your,101.64,101.72,0.6933407
whisper-large,20251117T020632Z_whisper-large_conf90,0.0,97.54,109.46,name,101.72,101.84,0.5961132
whisper-large,20251117T020632Z_whisper-large_conf90,0.0,97.54,109.46,you're,101.84,101.94,0.7208319
whisper-large,20251117T020632Z_whisper-large_conf90,0.0,97.54,109.46,100%,101.94,102.04,0.20568122
whisper-large,20251117T020632Z_whisper-large_conf90,0.0,97.54,109.46,going,102.04,102.24,0.6382157
whisper-large,20251117T020632Z_whisper-large_conf90,0.0,97.54,109.46,to,102.24,102.26,0.927035
whisper-large,20251117T020632Z_whisper-large_conf90,0.0,97.54,109.46,jail,102.26,102.64,0.41894624
whisper-large,20251117T020632Z_whisper-large_conf90,0.0,97.54,109.46,i'm,102.64,102.88,0.67359895
whisper-large,20251117T020632Z_whisper-large_conf90,0.0,97.54,109.46,telling,102.88,103.18,0.48444796
whisper-large,20251117T020632Z_whisper-large_conf90,0.0,97.54,109.46,you,103.18,103.26572,0.9590867
whisper-large,20251117T020632Z_whisper-large_conf90,0.0,97.54,109.46,i,103.26572,103.351425,0.99871004
whisper-large,20251117T020632Z_whisper-large_conf90,0.0,97.54,109.46,don't,103.351425,103.43714,0.6560909
whisper-large,20251117T020632Z_whisper-large_conf90,0.0,97.54,109.46,got,103.43714,103.52286,0.8169426
