model,run_id,speaker,utt_start,utt_end,word,word_start,word_end,confidence
nova-2-meeting,20251117T020632Z_nova-2-meeting_conf90,1.0,4.3199997,6.42,you,4.7999997,4.88,0.66308594
nova-2-meeting,20251117T020632Z_nova-2-meeting_conf90,1.0,4.3199997,6.42,don't,4.88,5.04,0.99902344
nova-2-meeting,20251117T020632Z_nova-2-meeting_conf90,1.0,4.3199997,6.42,have,5.04,5.2,1.0
nova-2-meeting,20251117T020632Z_nova-2-meeting_conf90,1.0,4.3199997,6.42,your,5.2,5.3599997,0.9921875
nova-2-meeting,20251117T020632Z_nova-2-meeting_conf90,1.0,4.3199997,6.42,license,5.3599997,5.52,0.9645996
nova-2-meeting,20251117T020632Z_nova-2-meeting_conf90,1.0,4.3199997,6.42,i,5.52,5.6,0.25268555
nova-2-meeting,20251117T020632Z_nova-2-meeting_conf90,1.0,4.3199997,6.42,don't,5.6,5.68,0.75634766
nova-2-meeting,20251117T020632Z_nova-2-meeting_conf90,1.0,4.3199997,6.42,have,5.68,5.8399997,0.31811523
nova-2-meeting,20251117T020632Z_nova-2-meeting_conf90,1.0,4.3199997,6.42,your,5.8399997,5.92,0.7285156
nova-2-meeting,20251117T020632Z_nova-2-meeting_conf90,1.0,4.3199997,6.42,license,5.92,6.42,0.81884766
nova-2-meeting,20251117T020632Z_nova-2-meeting_conf90,1.0,6.7999997,10.5,alright,6.7999997,7.12,0.95410156
nova-2-meeting,20251117T020632Z_nova-2-meeting_conf90,1.0,6.7999997,10.5,okay,7.12,7.44,0.9538574
nova-2-meeting,20251117T020632Z_nova-2-meeting_conf90,1.0,6.7999997,10.5,you,7.44,7.6,0.44262695
nova-2-meeting,20251117T020632Z_nova-2-meeting_conf90,1.0,6.7999997,10.5,roll,7.6,7.8399997,0.8671875
nova-2-meeting,20251117T020632Z_nova-2-meeting_conf90,1.0,6.7999997,10.5,the,7.8399997,7.9199996,0.65185547
nova-2-meeting,20251117T020632Z_nova-2-meeting_conf90,1.0,6.7999997,10.5,back,7.9199996,8.16,0.9941406
nova-2-meeting,20251117T020632Z_nova-2-meeting_conf90,1.0,6.7999997,10.5,window,8.16,8.48,0.99609375
nova-2-meeting,20251117T020632Z_nova-2-meeting_conf90,1.0,6.7999997,10.5,down,8.48,8.639999,0.9980469
nova-2-meeting,20251117T020632Z_nova-2-meeting_conf90,1.0,6.7999997,10.5,about,8.639999,8.88,0.99902344
nova-2-meeting,20251117T020632Z_nova-2-meeting_conf90,1.0,6.7999997,10.5,halfway,8.88,9.28,0.95166016
nova-2-meeting,20251117T020632Z_nova-2-meeting_conf90,1.0,6.7999997,10.5,for,9.28,9.44,0.9921875
nova-2-meeting,20251117T020632Z_nova-2-meeting_conf90,1.0,6.7999997,10.5,me,9.44,9.94,0.9562988
nova-2-meeting,20251117T020632Z_nova-2-meeting_conf90,1.0,6.7999997,10.5,what,10.0,10.5,0.6906738
nova-2-meeting,20251117T020632Z_nova-2-meeting_conf90,1.0,11.679999,12.98,roll,11.679999,11.92,0.8720703
nova-2-meeting,20251117T020632Z_nova-2-meeting_conf90,1.0,11.679999,12.98,the,11.92,12.08,0.9819336
nova-2-meeting,20251117T020632Z_nova-2-meeting_conf90,1.0,11.679999,12.98,back,12.08,12.24,0.99902344
nova-2-meeting,20251117T020632Z_nova-2-meeting_conf90,1.0,11.679999,12.98,one,12.24,12.48,0.9892578
nova-2-meeting,20251117T020632Z_nova-2-meeting_conf90,1.0,11.679999,12.98,about,12.48,12.98,0.65319824
nova-2-meeting,20251117T020632Z_nova-2-meeting_conf90,1.0,13.934999,22.915,okay,13.934999,14.335,0.678833
nova-2-meeting,20251117T020632Z_nova-2-meeting_conf90,1.0,13.934999,22.915,because,14.335,14.575,0.96972656
nova-2-meeting,20251117T020632Z_nova-2-meeting_conf90,1.0,13.934999,22.915,the,14.575,14.655,0.99316406
nova-2-meeting,20251117T020632Z_nova-2-meeting_conf90,1.0,13.934999,22.915,reason,14.655,14.8949995,0.99609375
nova-2-meeting,20251117T020632Z_nova-2-meeting_conf90,1.0,13.934999,22.915,for,14.8949995,15.055,0.93603516
nova-2-meeting,20251117T020632Z_nova-2-meeting_conf90,1.0,13.934999,22.915,the,15.055,15.135,0.8964844
nova-2-meeting,20251117T020632Z_nova-2-meeting_conf90,1.0,13.934999,22.915,stop,15.135,15.375,0.9980469
nova-2-meeting,20251117T020632Z_nova-2-meeting_conf90,1.0,13.934999,22.915,is,15.375,15.455,0.9980469
nova-2-meeting,20251117T020632Z_nova-2-meeting_conf90,1.0,13.934999,22.915,your,15.455,15.535,0.98535156
nova-2-meeting,20251117T020632Z_nova-2-meeting_conf90,1.0,13.934999,22.915,tint,15.535,15.855,0.782959
nova-2-meeting,20251117T020632Z_nova-2-meeting_conf90,1.0,13.934999,22.915,your,15.855,16.015,0.9838867
nova-2-meeting,20251117T020632Z_nova-2-meeting_conf90,1.0,13.934999,22.915,front,16.015,16.255,0.9980469
nova-2-meeting,20251117T020632Z_nova-2-meeting_conf90,1.0,13.934999,22.915,window,16.255,16.575,0.9980469
nova-2-meeting,20251117T020632Z_nova-2-meeting_conf90,1.0,13.934999,22.915,tint,16.575,16.815,0.9980469
nova-2-meeting,20251117T020632Z_nova-2-meeting_conf90,1.0,13.934999,22.915,is,16.815,17.055,1.0
nova-2-meeting,20251117T020632Z_nova-2-meeting_conf90,1.0,13.934999,22.915,illegal,17.055,17.455,0.99902344
nova-2-meeting,20251117T020632Z_nova-2-meeting_conf90,1.0,13.934999,22.915,and,17.455,17.615,0.59814453
nova-2-meeting,20251117T020632Z_nova-2-meeting_conf90,1.0,13.934999,22.915,so,17.615,17.775,0.99902344
nova-2-meeting,20251117T020632Z_nova-2-meeting_conf90,1.0,13.934999,22.915,is,17.775,17.855,0.9941406
nova-2-meeting,20251117T020632Z_nova-2-meeting_conf90,1.0,13.934999,22.915,this,17.855,18.015,0.99902344
nova-2-meeting,20251117T020632Z_nova-2-meeting_conf90,1.0,13.934999,22.915,one,18.015,18.515,0.99853516
nova-2-meeting,20251117T020632Z_nova-2-meeting_conf90,1.0,13.934999,22.915,go,18.735,18.975,0.24951172
nova-2-meeting,20251117T020632Z_nova-2-meeting_conf90,1.0,13.934999,22.915,for,18.975,19.135,0.36523438
nova-2-meeting,20251117T020632Z_nova-2-meeting_conf90,1.0,13.934999,22.915,it,19.135,19.375,0.97924805
nova-2-meeting,20251117T020632Z_nova-2-meeting_conf90,1.0,13.934999,22.915,roll,19.375,19.615,0.9892578
nova-2-meeting,20251117T020632Z_nova-2-meeting_conf90,1.0,13.934999,22.915,this,19.615,19.775,0.99121094
nova-2-meeting,20251117T020632Z_nova-2-meeting_conf90,1.0,13.934999,22.915,down,19.775,20.015,0.9980469
nova-2-meeting,20251117T020632Z_nova-2-meeting_conf90,1.0,13.934999,22.915,about,20.015,20.255,0.99902344
nova-2-meeting,20251117T020632Z_nova-2-meeting_conf90,1.0,13.934999,22.915,halfway,20.255,20.755,0.99560547
nova-2-meeting,20251117T020632Z_nova-2-meeting_conf90,1.0,13.934999,22.915,what,20.895,21.395,0.64697266
nova-2-meeting,20251117T020632Z_nova-2-meeting_conf90,1.0,13.934999,22.915,because,21.535,21.855,0.71875
nova-2-meeting,20251117T020632Z_nova-2-meeting_conf90,1.0,13.934999,22.915,i'm,21.855,22.015,0.99853516
nova-2-meeting,20251117T020632Z_nova-2-meeting_conf90,1.0,13.934999,22.915,telling,22.015,22.255001,1.0
nova-2-meeting,20251117T020632Z_nova-2-meeting_conf90,1.0,13.934999,22.915,you,22.255001,22.415,1.0
nova-2-meeting,20251117T020632Z_nova-2-meeting_conf90,1.0,13.934999,22.915,to,22.415,22.915,0.9650879
nova-2-meeting,20251117T020632Z_nova-2-meeting_conf90,1.0,23.935,25.154999,about,23.935,24.255001,0.7182617
nova-2-meeting,20251117T020632Z_nova-2-meeting_conf90,1.0,23.935,25.154999,halfway,24.255001,24.654999,0.9970703
nova-2-meeting,20251117T020632Z_nova-2-meeting_conf90,1.0,23.935,25.154999,sir,24.654999,25.154999,0.99853516
nova-2-meeting,20251117T020632Z_nova-2-meeting_conf90,1.0,27.3,28.76,it's,27.3,27.460001,0.5308838
nova-2-meeting,20251117T020632Z_nova-2-meeting_conf90,1.0,27.3,28.76,halfway,27.460001,27.94,0.779541
nova-2-meeting,20251117T020632Z_nova-2-meeting_conf90,1.0,27.3,28.76,roll,27.94,28.18,0.2697754
nova-2-meeting,20251117T020632Z_nova-2-meeting_conf90,1.0,27.3,28.76,it,28.18,28.26,0.8774414
nova-2-meeting,20251117T020632Z_nova-2-meeting_conf90,1.0,27.3,28.76,down,28.26,28.76,0.9921875
nova-2-meeting,20251117T020632Z_nova-2-meeting_conf90,1.0,30.42,31.24,a,30.42,30.58,0.9482422
nova-2-meeting,20251117T020632Z_nova-2-meeting_conf90,1.0,30.42,31.24,little,30.58,30.74,1.0
nova-2-meeting,20251117T020632Z_nova-2-meeting_conf90,1.0,30.42,31.24,more,30.74,31.24,0.9980469
nova-2-meeting,20251117T020632Z_nova-2-meeting_conf90,1.0,31.7,33.16,there,31.7,31.94,0.75634766
nova-2-meeting,20251117T020632Z_nova-2-meeting_conf90,1.0,31.7,33.16,is,31.94,32.1,0.6977539
nova-2-meeting,20251117T020632Z_nova-2-meeting_conf90,1.0,31.7,33.16,no,32.1,32.260002,0.6166992
nova-2-meeting,20251117T020632Z_nova-2-meeting_conf90,1.0,31.7,33.16,you,32.34,32.42,0.34326172
nova-2-meeting,20251117T020632Z_nova-2-meeting_conf90,1.0,31.7,33.16,don't,32.42,32.66,0.9416504
nova-2-meeting,20251117T020632Z_nova-2-meeting_conf90,1.0,31.7,33.16,have,32.66,33.16,0.4970703
nova-2-meeting,20251117T020632Z_nova-2-meeting_conf90,1.0,33.5,34.0,a,33.5,34.0,0.95166016
nova-2-meeting,20251117T020632Z_nova-2-meeting_conf90,1.0,34.34,35.94,license,34.34,34.620003,0.96850586
nova-2-meeting,20251117T020632Z_nova-2-meeting_conf90,1.0,34.34,35.94,1480mercy,34.9,35.94,0.6889038
nova-2-meeting,20251117T020632Z_nova-2-meeting_conf90,1.0,35.94,37.8,alright,35.94,36.260002,0.98535156
nova-2-meeting,20251117T020632Z_nova-2-meeting_conf90,1.0,35.94,37.8,can,36.260002,36.34,0.9980469
nova-2-meeting,20251117T020632Z_nova-2-meeting_conf90,1.0,35.94,37.8,you,36.34,36.5,0.9902344
nova-2-meeting,20251117T020632Z_nova-2-meeting_conf90,1.0,35.94,37.8,roll,36.5,36.66,0.9951172
nova-2-meeting,20251117T020632Z_nova-2-meeting_conf90,1.0,35.94,37.8,this,36.66,36.82,0.85058594
nova-2-meeting,20251117T020632Z_nova-2-meeting_conf90,1.0,35.94,37.8,down,36.82,37.059998,1.0
nova-2-meeting,20251117T020632Z_nova-2-meeting_conf90,1.0,35.94,37.8,a,37.059998,37.14,1.0
nova-2-meeting,20251117T020632Z_nova-2-meeting_conf90,1.0,35.94,37.8,little,37.14,37.3,1.0
nova-2-meeting,20251117T020632Z_nova-2-meeting_conf90,1.0,35.94,37.8,more,37.3,37.8,0.99658203
nova-2-meeting,20251117T020632Z_nova-2-meeting_conf90,1.0,38.435,44.855,roll,38.435,38.595,0.7470703
nova-2-meeting,20251117T020632Z_nova-2-meeting_conf90,1.0,38.435,44.855,it,38.595,38.755,0.9165039
nova-2-meeting,20251117T020632Z_nova-2-meeting_conf90,1.0,38.435,44.855,down,38.755,39.155,0.9941406
nova-2-meeting,20251117T020632Z_nova-2-meeting_conf90,1.0,38.435,44.855,from,39.155,39.555,0.53759766
nova-2-meeting,20251117T020632Z_nova-2-meeting_conf90,1.0,38.435,44.855,sir,39.795,39.954998,0.8149414
nova-2-meeting,20251117T020632Z_nova-2-meeting_conf90,1.0,38.435,44.855,just,39.954998,40.114998,0.99609375
nova-2-meeting,20251117T020632Z_nova-2-meeting_conf90,1.0,38.435,44.855,roll,40.114998,40.274998,0.9980469
nova-2-meeting,20251117T020632Z_nova-2-meeting_conf90,1.0,38.435,44.855,the,40.274998,40.355,0.96435547
nova-2-meeting,20251117T020632Z_nova-2-meeting_conf90,1.0,38.435,44.855,window,40.355,40.675,0.6977539
nova-2-meeting,20251117T020632Z_nova-2-meeting_conf90,1.0,38.435,44.855,down,40.675,40.835,0.84814453
nova-2-meeting,20251117T020632Z_nova-2-meeting_conf90,1.0,38.435,44.855,about,40.835,40.915,0.6850586
nova-2-meeting,20251117T020632Z_nova-2-meeting_conf90,1.0,38.435,44.855,halfway,40.915,41.415,0.98535156
nova-2-meeting,20251117T020632Z_nova-2-meeting_conf90,1.0,38.435,44.855,okay,41.555,41.954998,0.9321289
nova-2-meeting,20251117T020632Z_nova-2-meeting_conf90,1.0,38.435,44.855,it's,41.954998,42.195,0.9970703
nova-2-meeting,20251117T020632Z_nova-2-meeting_conf90,1.0,38.435,44.855,down,42.195,42.695,0.9975586
nova-2-meeting,20251117T020632Z_nova-2-meeting_conf90,1.0,38.435,44.855,sir,42.755,42.915,0.77978516
nova-2-meeting,20251117T020632Z_nova-2-meeting_conf90,1.0,38.435,44.855,it's,42.915,43.155,0.9855957
nova-2-meeting,20251117T020632Z_nova-2-meeting_conf90,1.0,38.435,44.855,not,43.155,43.235,0.9760742
nova-2-meeting,20251117T020632Z_nova-2-meeting_conf90,1.0,38.435,44.855,alright,43.315,43.475,0.99316406
nova-2-meeting,20251117T020632Z_nova-2-meeting_conf90,1.0,38.435,44.855,you,43.475,43.635,0.99609375
nova-2-meeting,20251117T020632Z_nova-2-meeting_conf90,1.0,38.435,44.855,know,43.635,43.715,0.97314453
nova-2-meeting,20251117T020632Z_nova-2-meeting_conf90,1.0,38.435,44.855,what,43.715,44.215,0.90527344
nova-2-meeting,20251117T020632Z_nova-2-meeting_conf90,1.0,38.435,44.855,yeah,44.355,44.855,0.7585449
nova-2-meeting,20251117T020632Z_nova-2-meeting_conf90,1.0,45.795,50.934998,alright,45.795,46.114998,0.9355469
nova-2-meeting,20251117T020632Z_nova-2-meeting_conf90,1.0,45.795,50.934998,yeah,46.114998,46.355,0.99902344
nova-2-meeting,20251117T020632Z_nova-2-meeting_conf90,1.0,45.795,50.934998,2%,46.355,46.835,0.9897461
nova-2-meeting,20251117T020632Z_nova-2-meeting_conf90,1.0,45.795,50.934998,alright,46.835,46.995,0.9975586
nova-2-meeting,20251117T020632Z_nova-2-meeting_conf90,1.0,45.795,50.934998,that's,46.995,47.235,0.9995117
nova-2-meeting,20251117T020632Z_nova-2-meeting_conf90,1.0,45.795,50.934998,the,47.235,47.395,0.99902344
nova-2-meeting,20251117T020632Z_nova-2-meeting_conf90,1.0,45.795,50.934998,reason,47.395,47.635,0.97314453
nova-2-meeting,20251117T020632Z_nova-2-meeting_conf90,1.0,45.795,50.934998,for,47.635,47.795,0.99902344
nova-2-meeting,20251117T020632Z_nova-2-meeting_conf90,1.0,45.795,50.934998,the,47.795,47.875,0.87890625
nova-2-meeting,20251117T020632Z_nova-2-meeting_conf90,1.0,45.795,50.934998,stock,47.875,48.195,0.9658203
nova-2-meeting,20251117T020632Z_nova-2-meeting_conf90,1.0,45.795,50.934998,sir,48.195,48.434998,0.7919922
nova-2-meeting,20251117T020632Z_nova-2-meeting_conf90,1.0,45.795,50.934998,your,48.434998,48.595,0.7939453
nova-2-meeting,20251117T020632Z_nova-2-meeting_conf90,1.0,45.795,50.934998,last,48.595,48.754997,0.9863281
nova-2-meeting,20251117T020632Z_nova-2-meeting_conf90,1.0,45.795,50.934998,teammate,48.754997,49.074997,0.41662598
nova-2-meeting,20251117T020632Z_nova-2-meeting_conf90,1.0,45.795,50.934998,you,49.074997,49.155,0.9604492
nova-2-meeting,20251117T020632Z_nova-2-meeting_conf90,1.0,45.795,50.934998,have,49.155,49.235,0.8198242
nova-2-meeting,20251117T020632Z_nova-2-meeting_conf90,1.0,45.795,50.934998,have,49.315,49.475,0.9560547
nova-2-meeting,20251117T020632Z_nova-2-meeting_conf90,1.0,45.795,50.934998,you,49.475,49.555,1.0
nova-2-meeting,20251117T020632Z_nova-2-meeting_conf90,1.0,45.795,50.934998,ever,49.555,49.715,0.99316406
nova-2-meeting,20251117T020632Z_nova-2-meeting_conf90,1.0,45.795,50.934998,had,49.715,49.875,0.99609375
nova-2-meeting,20251117T020632Z_nova-2-meeting_conf90,1.0,45.795,50.934998,a,49.875,49.954998,0.99902344
nova-2-meeting,20251117T020632Z_nova-2-meeting_conf90,1.0,45.795,50.934998,license,49.954998,50.275,0.9921875
nova-2-meeting,20251117T020632Z_nova-2-meeting_conf90,1.0,45.795,50.934998,out,50.275,50.355,0.9921875
nova-2-meeting,20251117T020632Z_nova-2-meeting_conf90,1.0,45.795,50.934998,of,50.355,50.434998,0.9248047
nova-2-meeting,20251117T020632Z_nova-2-meeting_conf90,1.0,45.795,50.934998,florida,50.434998,50.934998,1.0
nova-2-meeting,20251117T020632Z_nova-2-meeting_conf90,1.0,51.480003,52.22,yeah,51.480003,51.72,0.96484375
nova-2-meeting,20251117T020632Z_nova-2-meeting_conf90,1.0,51.480003,52.22,yeah,51.72,52.22,0.74328613
nova-2-meeting,20251117T020632Z_nova-2-meeting_conf90,1.0,53.0,53.9,what's,53.0,53.24,0.8696289
nova-2-meeting,20251117T020632Z_nova-2-meeting_conf90,1.0,53.0,53.9,wrong,53.24,53.4,0.95825195
nova-2-meeting,20251117T020632Z_nova-2-meeting_conf90,1.0,53.0,53.9,suspended,53.4,53.9,0.9920247
nova-2-meeting,20251117T020632Z_nova-2-meeting_conf90,1.0,54.440002,57.18,yeah,54.440002,54.760002,0.79296875
nova-2-meeting,20251117T020632Z_nova-2-meeting_conf90,1.0,54.440002,57.18,how,54.760002,54.920002,0.9165039
nova-2-meeting,20251117T020632Z_nova-2-meeting_conf90,1.0,54.440002,57.18,long,54.920002,55.08,0.9970703
nova-2-meeting,20251117T020632Z_nova-2-meeting_conf90,1.0,54.440002,57.18,has,55.08,55.160004,0.86035156
nova-2-meeting,20251117T020632Z_nova-2-meeting_conf90,1.0,54.440002,57.18,it,55.160004,55.24,0.8432617
nova-2-meeting,20251117T020632Z_nova-2-meeting_conf90,1.0,54.440002,57.18,been,55.24,55.4,0.99902344
nova-2-meeting,20251117T020632Z_nova-2-meeting_conf90,1.0,54.440002,57.18,suspended,55.4,55.800003,1.0
nova-2-meeting,20251117T020632Z_nova-2-meeting_conf90,1.0,54.440002,57.18,for,55.800003,56.280003,0.9980469
nova-2-meeting,20251117T020632Z_nova-2-meeting_conf90,1.0,54.440002,57.18,i,56.280003,56.36,0.9970703
nova-2-meeting,20251117T020632Z_nova-2-meeting_conf90,1.0,54.440002,57.18,don't,56.36,56.68,0.9995117
nova-2-meeting,20251117T020632Z_nova-2-meeting_conf90,1.0,54.440002,57.18,know,56.68,57.18,0.9995117
nova-2-meeting,20251117T020632Z_nova-2-meeting_conf90,1.0,57.64,59.18,hey,57.64,58.04,0.9716797
nova-2-meeting,20251117T020632Z_nova-2-meeting_conf90,1.0,57.64,59.18,i'm,58.04,58.280003,0.9975586
nova-2-meeting,20251117T020632Z_nova-2-meeting_conf90,1.0,57.64,59.18,good,58.280003,58.440002,1.0
nova-2-meeting,20251117T020632Z_nova-2-meeting_conf90,1.0,57.64,59.18,here,58.440002,58.68,0.89404297
nova-2-meeting,20251117T020632Z_nova-2-meeting_conf90,1.0,57.64,59.18,just,58.68,59.18,0.9902344
nova-2-meeting,20251117T020632Z_nova-2-meeting_conf90,0.0,61.72,74.965,man,61.72,61.96,0.37304688
nova-2-meeting,20251117T020632Z_nova-2-meeting_conf90,0.0,61.72,74.965,god,61.96,62.280003,0.6291504
nova-2-meeting,20251117T020632Z_nova-2-meeting_conf90,0.0,61.72,74.965,damn,62.280003,62.780003,0.7561035
nova-2-meeting,20251117T020632Z_nova-2-meeting_conf90,0.0,61.72,74.965,dog,62.84,63.34,0.7286377
nova-2-meeting,20251117T020632Z_nova-2-meeting_conf90,0.0,61.72,74.965,i,63.480003,63.64,0.7817383
nova-2-meeting,20251117T020632Z_nova-2-meeting_conf90,0.0,61.72,74.965,might,63.64,63.800003,0.8256836
nova-2-meeting,20251117T020632Z_nova-2-meeting_conf90,0.0,61.72,74.965,as,63.800003,63.88,0.5078125
nova-2-meeting,20251117T020632Z_nova-2-meeting_conf90,0.0,61.72,74.965,well,63.88,64.04,0.93359375
nova-2-meeting,20251117T020632Z_nova-2-meeting_conf90,0.0,61.72,74.965,get,64.04,64.200005,0.9301758
nova-2-meeting,20251117T020632Z_nova-2-meeting_conf90,0.0,61.72,74.965,out,64.200005,64.28,0.9448242
nova-2-meeting,20251117T020632Z_nova-2-meeting_conf90,0.0,61.72,74.965,you,64.28,64.44,0.96533203
nova-2-meeting,20251117T020632Z_nova-2-meeting_conf90,0.0,61.72,74.965,might,64.44,64.6,0.9580078
nova-2-meeting,20251117T020632Z_nova-2-meeting_conf90,0.0,61.72,74.965,as,64.6,64.68,0.93603516
nova-2-meeting,20251117T020632Z_nova-2-meeting_conf90,0.0,61.72,74.965,well,64.68,64.76,0.9863281
nova-2-meeting,20251117T020632Z_nova-2-meeting_conf90,0.0,61.72,74.965,put,64.76,64.8,0.3005371
nova-2-meeting,20251117T020632Z_nova-2-meeting_conf90,0.0,61.72,74.965,you're,64.840004,65.0,0.61987305
nova-2-meeting,20251117T020632Z_nova-2-meeting_conf90,0.0,61.72,74.965,gonna,65.0,65.16,0.9091797
nova-2-meeting,20251117T020632Z_nova-2-meeting_conf90,0.0,61.72,74.965,stay,65.16,65.32,0.99316406
nova-2-meeting,20251117T020632Z_nova-2-meeting_conf90,0.0,61.72,74.965,in,65.32,65.4,0.9980469
nova-2-meeting,20251117T020632Z_nova-2-meeting_conf90,0.0,61.72,74.965,the,65.4,65.48,0.9951172
nova-2-meeting,20251117T020632Z_nova-2-meeting_conf90,0.0,61.72,74.965,car,65.48,65.72,0.9980469
nova-2-meeting,20251117T020632Z_nova-2-meeting_conf90,0.0,61.72,74.965,for,65.72,65.880005,0.98828125
nova-2-meeting,20251117T020632Z_nova-2-meeting_conf90,0.0,61.72,74.965,right,65.880005,66.225,0.93847656
nova-2-meeting,20251117T020632Z_nova-2-meeting_conf90,0.0,61.72,74.965,now,66.225,66.705,0.9602051
nova-2-meeting,20251117T020632Z_nova-2-meeting_conf90,0.0,61.72,74.965,take,66.705,66.865,0.33764648
nova-2-meeting,20251117T020632Z_nova-2-meeting_conf90,0.0,61.72,74.965,your,66.865,67.104996,0.74072266
nova-2-meeting,20251117T020632Z_nova-2-meeting_conf90,0.0,61.72,74.965,time,67.104996,67.265,0.55578613
nova-2-meeting,20251117T020632Z_nova-2-meeting_conf90,0.0,61.72,74.965,you,67.265,67.424995,0.92578125
nova-2-meeting,20251117T020632Z_nova-2-meeting_conf90,0.0,61.72,74.965,might,67.424995,67.585,0.9892578
nova-2-meeting,20251117T020632Z_nova-2-meeting_conf90,0.0,61.72,74.965,as,67.585,67.744995,1.0
nova-2-meeting,20251117T020632Z_nova-2-meeting_conf90,0.0,61.72,74.965,well,67.744995,67.905,1.0
nova-2-meeting,20251117T020632Z_nova-2-meeting_conf90,0.0,61.72,74.965,pull,67.905,68.145,0.99316406
nova-2-meeting,20251117T020632Z_nova-2-meeting_conf90,0.0,61.72,74.965,me,68.145,68.305,1.0
nova-2-meeting,20251117T020632Z_nova-2-meeting_conf90,0.0,61.72,74.965,out,68.305,68.465,0.9970703
nova-2-meeting,20251117T020632Z_nova-2-meeting_conf90,0.0,61.72,74.965,the,68.465,68.625,0.81591797
nova-2-meeting,20251117T020632Z_nova-2-meeting_conf90,0.0,61.72,74.965,car,68.625,69.125,0.98999023
nova-2-meeting,20251117T020632Z_nova-2-meeting_conf90,0.0,61.72,74.965,big,69.265,69.505,0.7578125
nova-2-meeting,20251117T020632Z_nova-2-meeting_conf90,0.0,61.72,74.965,dog,69.505,69.905,0.97998047
nova-2-meeting,20251117T020632Z_nova-2-meeting_conf90,0.0,61.72,74.965,i'm,69.905,69.985,0.99560547
nova-2-meeting,20251117T020632Z_nova-2-meeting_conf90,0.0,61.72,74.965,gonna,69.985,70.225,0.5175781
nova-2-meeting,20251117T020632Z_nova-2-meeting_conf90,0.0,61.72,74.965,cut,70.225,70.384995,0.99609375
nova-2-meeting,20251117T020632Z_nova-2-meeting_conf90,0.0,61.72,74.965,the,70.384995,70.545,0.99609375
nova-2-meeting,20251117T020632Z_nova-2-meeting_conf90,0.0,61.72,74.965,car,70.545,70.784996,0.6345215
nova-2-meeting,20251117T020632Z_nova-2-meeting_conf90,0.0,61.72,74.965,you,70.784996,70.945,0.88671875
nova-2-meeting,20251117T020632Z_nova-2-meeting_conf90,0.0,61.72,74.965,can,70.945,71.104996,0.82373047
nova-2-meeting,20251117T020632Z_nova-2-meeting_conf90,0.0,61.72,74.965,pull,71.104996,71.265,0.9941406
nova-2-meeting,20251117T020632Z_nova-2-meeting_conf90,0.0,61.72,74.965,me,71.265,71.345,1.0
nova-2-meeting,20251117T020632Z_nova-2-meeting_conf90,0.0,61.72,74.965,out,71.345,71.585,0.9921875
nova-2-meeting,20251117T020632Z_nova-2-meeting_conf90,0.0,61.72,74.965,alright,71.585,71.825,0.80859375
nova-2-meeting,20251117T020632Z_nova-2-meeting_conf90,0.0,61.72,74.965,cut,71.825,71.985,0.9873047
nova-2-meeting,20251117T020632Z_nova-2-meeting_conf90,0.0,61.72,74.965,the,71.985,72.064995,0.99902344
nova-2-meeting,20251117T020632Z_nova-2-meeting_conf90,0.0,61.72,74.965,car,72.064995,72.225,0.99902344
nova-2-meeting,20251117T020632Z_nova-2-meeting_conf90,0.0,61.72,74.965,up,72.225,72.305,0.7932129
